trace_key,turn,agent,model,prompt_variant,context_variant,ensemble_size,raw_value,progress_value,raw
swe-agent:000349:bihealth__biomedsheets-23,9,8,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""grep -n \""def check_tsv_line\"" -n biomedsheets/io_tsv/germline.py""]}<|call|>Let's open around."
swe-agent:000349:bihealth__biomedsheets-23,9,9,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,130p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the function. Let's open from 70 to 140."
swe-agent:000349:bihealth__biomedsheets-23,9,10,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view lines 90-140.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the function check_tsv_line.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier."
swe-agent:000349:bihealth__biomedsheets-23,9,11,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view lines 90-140.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the function check_tsv_line.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Scrolling."
swe-agent:000349:bihealth__biomedsheets-23,9,12,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,130p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the code around 111. Let's open entire file.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '1,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view."
swe-agent:000349:bihealth__biomedsheets-23,9,13,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,9,14,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '1,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Scrolling."
swe-agent:000349:bihealth__biomedsheets-23,9,15,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""grep -n \""def check_tsv_line\"" -n biomedsheets/io_tsv/germline.py""]}<|call|>Let's open around that."
swe-agent:000349:bihealth__biomedsheets-23,9,16,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open entire file."
swe-agent:000349:bihealth__biomedsheets-23,9,17,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,9,18,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>"
swe-agent:000349:bihealth__biomedsheets-23,9,19,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.8,0.8,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view lines 100-140.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the function check_tsv_line.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Scrolling."
swe-agent:000349:bihealth__biomedsheets-23,9,20,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view lines 90-140.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Scrolling."
swe-agent:000349:bihealth__biomedsheets-23,9,21,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the check_tsv_line function."
swe-agent:000349:bihealth__biomedsheets-23,9,22,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,130p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open file.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '1,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's see."
swe-agent:000349:bihealth__biomedsheets-23,9,23,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.8,0.8,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view lines 80-140.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,130p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""grep -n \""def check_tsv_line\"" -n biomedsheets/io_tsv/germline.py""]}<|call|>Let's open around that."
swe-agent:000349:bihealth__biomedsheets-23,9,24,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view lines 90-140.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,130p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the function check_tsv_line.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""grep -n \""def check_tsv_line\"" -n biomedsheets/io_tsv/germline.py""]}<|call|>Let's open around that."
swe-agent:000349:bihealth__biomedsheets-23,9,25,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view lines.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier."
swe-agent:000349:bihealth__biomedsheets-23,9,26,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""grep -n \""check_tsv_line\"" -n biomedsheets/io_tsv/germline.py""]}<|call|>Let's open around that.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the function."
swe-agent:000349:bihealth__biomedsheets-23,9,27,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to open file.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '1,200p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the check_tsv_line function."
swe-agent:000349:bihealth__biomedsheets-23,9,28,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>We didn't see output. Maybe file path wrong? It's biomedsheets/biomedsheets/io_tsv/germline.py. Let's cat.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/biomedsheets/io_tsv/germline.py""]}<|call|>Let's open entire file."
swe-agent:000349:bihealth__biomedsheets-23,9,29,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,9,30,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open file.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>It didn't show. Maybe file path wrong? It's biomedsheets/io_tsv/germline.py relative to repo root. We are in /biomedsheets. Let's"
swe-agent:000349:bihealth__biomedsheets-23,9,31,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>commentary to=container.exec<|channel|>analysis code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open file around 100-120.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,130p' biomedsheets/io_tsv/germline.py""]}<|call|>commentary to=container.exec<|channel|>analysis code<|message|><|call|>Let's open again.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>commentary to=container.exec<|channel|>analysis code<|message|><|call|>"
swe-agent:000349:bihealth__biomedsheets-23,9,32,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,130p' biomedsheets/io_tsv/germline.py""]}<|call|>"
swe-agent:000349:bihealth__biomedsheets-23,9,33,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>It didn't output. Maybe file path wrong? It's /biomedsheets/biomedsheets/io_tsv/germline.py. Let's run."
swe-agent:000349:bihealth__biomedsheets-23,9,34,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,130p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,130p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to open file."
swe-agent:000349:bihealth__biomedsheets-23,9,35,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""grep -n \""def check_tsv_line\"" -n biomedsheets/io_tsv/germline.py""]}<|call|>Let's open around that.<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the code."
swe-agent:000349:bihealth__biomedsheets-23,9,36,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Scrolling."
swe-agent:000349:bihealth__biomedsheets-23,9,37,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open file.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,130p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the function check_tsv_line.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '130,170p' biomedsheets/io_tsv/germline.py""]}<|call|>Scrolling."
swe-agent:000349:bihealth__biomedsheets-23,9,38,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.9,0.9,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view lines 90-140.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,140p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the function check_tsv_line.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier."
swe-agent:000349:bihealth__biomedsheets-23,9,39,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.8,0.8,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '80,140p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's view lines 80-140.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '90,130p' biomedsheets/io_tsv/germline.py""]}<|call|>We need to see the check_tsv_line function.<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '140,200p' biomedsheets/io_tsv/germline.py""]}<|call|>Let's open earlier lines."
swe-agent:000349:bihealth__biomedsheets-23,9,40,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,1,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,2,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,3,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.2,0.2,0.2
swe-agent:000349:bihealth__biomedsheets-23,10,4,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,5,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,6,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,7,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,8,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,9,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,10,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,11,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,12,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,13,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0
swe-agent:000349:bihealth__biomedsheets-23,10,14,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,15,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,16,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,17,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,18,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,19,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.15,0.15,0.15
swe-agent:000349:bihealth__biomedsheets-23,10,20,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,21,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,22,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0.0
swe-agent:000349:bihealth__biomedsheets-23,10,23,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0
swe-agent:000349:bihealth__biomedsheets-23,10,24,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,25,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,26,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,27,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0.0
swe-agent:000349:bihealth__biomedsheets-23,10,28,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,29,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0.0
swe-agent:000349:bihealth__biomedsheets-23,10,30,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,31,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,32,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,33,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,34,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,35,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,36,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,37,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,10,38,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,10,39,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0
swe-agent:000349:bihealth__biomedsheets-23,10,40,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,11,1,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,11,2,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,11,3,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,11,4,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.05,0.05,0.05
swe-agent:000349:bihealth__biomedsheets-23,11,5,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0.0
swe-agent:000349:bihealth__biomedsheets-23,11,6,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,11,7,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>analysis to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,130p' biomedsheets/io_tsv/germline.py""]}<|call|>commentary to=container.exec"
swe-agent:000349:bihealth__biomedsheets-23,11,8,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,11,9,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.1,0.1,0.1
swe-agent:000349:bihealth__biomedsheets-23,11,10,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0.0
swe-agent:000349:bihealth__biomedsheets-23,11,11,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,1.0,1.0,"<|start|>assistant<|channel|>commentary to=container.exec code<|message|>{""cmd"":[""bash"",""-lc"",""sed -n '100,120p' biomedsheets/io_tsv/germline.py""]}<|call|>"
swe-agent:000349:bihealth__biomedsheets-23,11,12,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0.0
swe-agent:000349:bihealth__biomedsheets-23,11,13,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0.0
swe-agent:000349:bihealth__biomedsheets-23,11,14,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0.0
swe-agent:000349:bihealth__biomedsheets-23,11,15,openai/gpt-oss-20b,fraction_complete,task_and_trace,40,0.0,0.0,0.0
