policy,source_prefill_fraction,deadline_scale,drain_window_s,status,safe,failure_mode,source_prefill_target_s,source_prefill_moved_s,source_prefill_removal_rate_s_per_s,request_migration_fraction,deadline_overrun_mean,deadline_overrun_p95,deadline_overrun_max,deadline_load_max,mean_delay_s,p50_delay_s,p95_delay_s,p99_delay_s,p95_delay_over_deadline,deadline_miss_rate,network_capacity_pressure,prefill_capacity_pressure,replay_source_prefill_fraction,state_transfer_source_prefill_fraction,fractional_network_capacity_pressure,fractional_prefill_capacity_pressure,drain_completion_s,objective
deadline-aware-m1.0-rounded,0.6,0.25,0.0,INFEASIBLE,False,infeasible,751.7887228915664,331.8755091786161,nan,0.08548603559591332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.8755091786161
deadline-aware-m1.0-rounded,0.6,0.25,900.0,INFEASIBLE,False,infeasible,751.7887228915664,331.8755091786161,nan,0.08548603559591332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.8755091786161
deadline-aware-m1.0-rounded,0.6,0.25,1800.0,INFEASIBLE,False,infeasible,751.7887228915664,331.8755091786161,nan,0.08548603559591332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.8755091786161
deadline-aware-m1.0-rounded,0.6,0.25,3600.0,INFEASIBLE,False,infeasible,751.7887228915664,331.8755091786161,nan,0.08548603559591332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.8755091786161
mirror-descent-rounded,0.6,0.25,0.0,INFEASIBLE,False,infeasible,751.7887228915664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
mirror-descent-rounded,0.6,0.25,900.0,INFEASIBLE,False,infeasible,751.7887228915664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
mirror-descent-rounded,0.6,0.25,1800.0,INFEASIBLE,False,infeasible,751.7887228915664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
mirror-descent-rounded,0.6,0.25,3600.0,INFEASIBLE,False,infeasible,751.7887228915664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
crossover-greedy,0.6,0.25,0.0,INFEASIBLE,False,infeasible,751.7887228915664,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
crossover-greedy,0.6,0.25,900.0,INFEASIBLE,False,infeasible,751.7887228915664,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
crossover-greedy,0.6,0.25,1800.0,INFEASIBLE,False,infeasible,751.7887228915664,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
crossover-greedy,0.6,0.25,3600.0,INFEASIBLE,False,infeasible,751.7887228915664,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
mixed-greedy,0.6,0.25,0.0,INFEASIBLE,False,infeasible,751.7887228915664,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
mixed-greedy,0.6,0.25,900.0,INFEASIBLE,False,infeasible,751.7887228915664,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
mixed-greedy,0.6,0.25,1800.0,INFEASIBLE,False,infeasible,751.7887228915664,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
mixed-greedy,0.6,0.25,3600.0,INFEASIBLE,False,infeasible,751.7887228915664,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.6,0.25,0.0,INFEASIBLE,False,infeasible,751.7887228915664,535.7331916121557,nan,0.42542607237887176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.6,0.25,900.0,INFEASIBLE,False,infeasible,751.7887228915664,535.7331916121557,nan,0.42542607237887176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.6,0.25,1800.0,INFEASIBLE,False,infeasible,751.7887228915664,535.7331916121557,nan,0.42542607237887176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.6,0.25,3600.0,INFEASIBLE,False,infeasible,751.7887228915664,535.7331916121557,nan,0.42542607237887176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.6,0.25,0.0,INFEASIBLE,False,infeasible,751.7887228915664,195.19520368409954,nan,0.07829230411636773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.6,0.25,900.0,INFEASIBLE,False,infeasible,751.7887228915664,195.19520368409954,nan,0.07829230411636773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.6,0.25,1800.0,INFEASIBLE,False,infeasible,751.7887228915664,195.19520368409954,nan,0.07829230411636773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.6,0.25,3600.0,INFEASIBLE,False,infeasible,751.7887228915664,195.19520368409954,nan,0.07829230411636773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
local-repair-oracle,0.6,0.25,0.0,INFEASIBLE,False,infeasible,751.7887228915664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
local-repair-oracle,0.6,0.25,900.0,INFEASIBLE,False,infeasible,751.7887228915664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
local-repair-oracle,0.6,0.25,1800.0,INFEASIBLE,False,infeasible,751.7887228915664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
local-repair-oracle,0.6,0.25,3600.0,INFEASIBLE,False,infeasible,751.7887228915664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CVXPY-rounded,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CVXPY-rounded,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CVXPY-rounded,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CVXPY-rounded,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
deadline-penalty-rounded,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
deadline-penalty-rounded,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
deadline-penalty-rounded,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
deadline-penalty-rounded,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
deadline-aware-m0.8-rounded,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,307.76808617318244,nan,0.0798568025731575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.76808617318244
deadline-aware-m0.8-rounded,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,307.76808617318244,nan,0.0798568025731575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.76808617318244
deadline-aware-m0.8-rounded,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,307.76808617318244,nan,0.0798568025731575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.76808617318244
deadline-aware-m0.8-rounded,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,307.76808617318244,nan,0.0798568025731575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.76808617318244
deadline-aware-m1.0-rounded,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,331.8819169206945,nan,0.08596449696982116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.8819169206945
deadline-aware-m1.0-rounded,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,331.8819169206945,nan,0.08596449696982116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.8819169206945
deadline-aware-m1.0-rounded,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,331.8819169206945,nan,0.08596449696982116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.8819169206945
deadline-aware-m1.0-rounded,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,331.8819169206945,nan,0.08596449696982116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.8819169206945
mirror-descent-rounded,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
mirror-descent-rounded,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
mirror-descent-rounded,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
mirror-descent-rounded,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
crossover-greedy,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
crossover-greedy,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
crossover-greedy,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
crossover-greedy,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
mixed-greedy,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
mixed-greedy,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
mixed-greedy,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
mixed-greedy,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,676.5863425189013,nan,0.7203822527127288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,535.7331916121557,nan,0.42542607237887176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,535.7331916121557,nan,0.42542607237887176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,535.7331916121557,nan,0.42542607237887176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,535.7331916121557,nan,0.42542607237887176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,195.19520368409954,nan,0.07829230411636773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,195.19520368409954,nan,0.07829230411636773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,195.19520368409954,nan,0.07829230411636773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,195.19520368409954,nan,0.07829230411636773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
local-repair-oracle,0.7,0.25,0.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
local-repair-oracle,0.7,0.25,900.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
local-repair-oracle,0.7,0.25,1800.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
local-repair-oracle,0.7,0.25,3600.0,INFEASIBLE,False,infeasible,877.086843373494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CVXPY-rounded,0.2,0.5,0.0,UNSAFE,False,deadline misses,250.59624096385548,250.60240963855424,inf,0.04188217986296677,nan,nan,nan,nan,13.107638396873059,15.962883737668438,24.042535606300337,24.609337807817404,0.8269108322656352,0.023255813953488372,2.0542130752346417e-05,0.4113207314527204,1.0,0.0,2.101471766697292e-05,0.420732843524163,24.679259055065582,24.56768057760926
CVXPY-rounded,0.2,0.5,900.0,SAFE,True,,250.59624096385548,250.60240963855424,0.2784471218206158,0.04188217986296677,nan,nan,nan,nan,0.9193714251799094,0.42751615775864593,2.4581267997523355,2.678444463235195,0.20747352953777023,0.0,2.0542130752346417e-05,0.4113207314527204,1.0,0.0,2.101471766697292e-05,0.420732843524163,879.0725715949567,24.56768057760926
CVXPY-rounded,0.2,0.5,1800.0,SAFE,True,,250.59624096385548,250.60240963855424,0.1392235609103079,0.04188217986296677,nan,nan,nan,nan,0.9193714251798759,0.42751615775864593,2.4581267997523355,2.6784444632352034,0.2074735295377734,0.0,2.0542130752346417e-05,0.4113207314527204,1.0,0.0,2.101471766697292e-05,0.420732843524163,1758.142339036817,24.56768057760926
CVXPY-rounded,0.2,0.5,3600.0,SAFE,True,,250.59624096385548,250.60240963855424,0.06961178045515395,0.04188217986296677,nan,nan,nan,nan,0.919371425179929,0.4275161577588733,2.4581267997523355,2.6784444632352034,0.20747352953776976,0.0,2.0542130752346417e-05,0.4113207314527204,1.0,0.0,2.101471766697292e-05,0.420732843524163,3516.281873920538,24.56768057760926
deadline-penalty-rounded,0.2,0.5,0.0,UNSAFE,False,deadline misses,250.59624096385548,250.60240963855424,inf,0.041121256447508185,0.006066757343043578,0.0,0.30863925501399325,1.1586392550139932,13.107638396873059,15.962883737668438,24.042535606300337,24.609337807817404,0.8269108322656352,0.023255813953488372,2.0542130752346417e-05,0.4113207314527204,1.0,0.0,2.0784075370389207e-05,0.41616256270587043,24.679259055065582,24.944404686217194
deadline-penalty-rounded,0.2,0.5,900.0,SAFE,True,,250.59624096385548,250.60240963855424,0.2784471218206158,0.041121256447508185,0.006066757343043578,0.0,0.30863925501399325,1.1586392550139932,0.9193714251799094,0.42751615775864593,2.4581267997523355,2.678444463235195,0.20747352953777023,0.0,2.0542130752346417e-05,0.4113207314527204,1.0,0.0,2.0784075370389207e-05,0.41616256270587043,879.0725715949567,24.944404686217194
deadline-penalty-rounded,0.2,0.5,1800.0,SAFE,True,,250.59624096385548,250.60240963855424,0.1392235609103079,0.041121256447508185,0.006066757343043578,0.0,0.30863925501399325,1.1586392550139932,0.9193714251798759,0.42751615775864593,2.4581267997523355,2.6784444632352034,0.2074735295377734,0.0,2.0542130752346417e-05,0.4113207314527204,1.0,0.0,2.0784075370389207e-05,0.41616256270587043,1758.142339036817,24.944404686217194
deadline-penalty-rounded,0.2,0.5,3600.0,SAFE,True,,250.59624096385548,250.60240963855424,0.06961178045515395,0.041121256447508185,0.006066757343043578,0.0,0.30863925501399325,1.1586392550139932,0.919371425179929,0.4275161577588733,2.4581267997523355,2.6784444632352034,0.20747352953776976,0.0,2.0542130752346417e-05,0.4113207314527204,1.0,0.0,2.0784075370389207e-05,0.41616256270587043,3516.281873920538,24.944404686217194
deadline-aware-m0.8-rounded,0.2,0.5,0.0,SAFE,True,,250.59624096385548,250.6024096385542,inf,0.07973077121722075,nan,nan,nan,nan,18.28009185065142,20.21461410797408,38.934799032814446,44.20885315447966,0.7372608339480908,0.0,0.7890722932934976,0.3715789308770408,0.5750153846153845,0.42498461538461546,0.8177881421289231,0.37249991657512477,47.34433759760986,250.5962409639611
deadline-aware-m0.8-rounded,0.2,0.5,900.0,SAFE,True,,250.59624096385548,250.6024096385542,0.27844712182061576,0.07973077121722075,nan,nan,nan,nan,2.1581465474881614,1.6088734648070613,6.734768052469462,9.775878589562653,0.22437702501712706,0.0,0.7890722932934976,0.3715789308770408,0.5750153846153845,0.42498461538461546,0.8177881421289231,0.37249991657512477,888.6572013254445,250.5962409639611
deadline-aware-m0.8-rounded,0.2,0.5,1800.0,SAFE,True,,250.59624096385548,250.6024096385542,0.13922356091030788,0.07973077121722075,nan,nan,nan,nan,2.158146547488175,1.6088734648070613,6.734768052469462,9.775878589562742,0.22437702501712706,0.0,0.7890722932934976,0.3715789308770408,0.5750153846153845,0.42498461538461546,0.8177881421289231,0.37249991657512477,1777.2647962621534,250.5962409639611
deadline-aware-m0.8-rounded,0.2,0.5,3600.0,SAFE,True,,250.59624096385548,250.6024096385542,0.06961178045515394,0.07973077121722075,nan,nan,nan,nan,2.1581465474881587,1.6088734648069476,6.734768052469462,9.775878589562515,0.2243770250171266,0.0,0.7890722932934976,0.3715789308770408,0.5750153846153845,0.42498461538461546,0.8177881421289231,0.37249991657512477,3554.479986135571,250.5962409639611
deadline-aware-m1.0-rounded,0.2,0.5,0.0,UNSAFE,False,network bottleneck,250.59624096385548,250.6024096385542,inf,0.08563594741407049,nan,nan,nan,nan,20.70234364323445,21.361297749988744,53.25710410034548,66.45797725106462,1.015965685566702,0.05747126436781609,1.1126034729882595,0.5188958618530819,0.4152615384615385,0.5847384615384614,0.9971503598437952,0.32085063451959067,66.75620837929557,250.5962409652825
deadline-aware-m1.0-rounded,0.2,0.5,900.0,UNSAFE,False,network bottleneck,250.59624096385548,250.6024096385542,0.27844712182061576,0.08563594741407049,nan,nan,nan,nan,2.6748840227984956,1.6088734648070613,9.421420560066748,16.744653484504497,0.36799155913836434,0.022988505747126436,1.1126034729882595,0.5188958618530819,0.4152615384615385,0.5847384615384614,0.9971503598437952,0.32085063451959067,890.0019527954571,250.5962409652825
deadline-aware-m1.0-rounded,0.2,0.5,1800.0,UNSAFE,False,network bottleneck,250.59624096385548,250.6024096385542,0.13922356091030788,0.08563594741407049,nan,nan,nan,nan,2.6748840227985093,1.6088734648070613,9.421420560066826,16.744653484504514,0.3679915591383647,0.022988505747126436,1.1126034729882595,0.5188958618530819,0.4152615384615385,0.5847384615384614,0.9971503598437952,0.32085063451959067,1779.6571252092501,250.5962409652825
deadline-aware-m1.0-rounded,0.2,0.5,3600.0,UNSAFE,False,network bottleneck,250.59624096385548,250.6024096385542,0.06961178045515394,0.08563594741407049,nan,nan,nan,nan,2.6748840227984902,1.6088734648069476,9.421420560066599,16.744653484504415,0.36799155913836396,0.022988505747126436,1.1126034729882595,0.5188958618530819,0.4152615384615385,0.5847384615384614,0.9971503598437952,0.32085063451959067,3558.9674700368364,250.5962409652825
mirror-descent-rounded,0.2,0.5,0.0,UNSAFE,False,deadline misses,250.59624096385548,250.66409638554217,inf,0.04188218029350105,nan,nan,nan,nan,12.239844274172086,12.579588752884286,22.743141155638565,23.375833471277467,1.0585033584186927,0.10526315789473684,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,23.53400655018719,24.567680105773466
mirror-descent-rounded,0.2,0.5,900.0,SAFE,True,,250.59624096385548,250.66409638554217,0.2785156626506024,0.04188218029350105,nan,nan,nan,nan,1.0068123418389239,0.42751615775864593,2.5151055058254883,2.8379848402400345,0.2713992992437343,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,876.3185936267804,24.567680105773466
mirror-descent-rounded,0.2,0.5,1800.0,SAFE,True,,250.59624096385548,250.66409638554217,0.1392578313253012,0.04188218029350105,nan,nan,nan,nan,1.0068123418388906,0.42751615775864593,2.5151055058254905,2.83798484024004,0.2713992992437348,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,1752.6343831004644,24.567680105773466
mirror-descent-rounded,0.2,0.5,3600.0,SAFE,True,,250.59624096385548,250.66409638554217,0.0696289156626506,0.04188218029350105,nan,nan,nan,nan,1.0068123418389383,0.4275161577588733,2.5151055058254905,2.837984840240076,0.2713992992437348,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,3505.265962047833,24.567680105773466
crossover-greedy,0.2,0.5,0.0,UNSAFE,False,deadline misses,250.59624096385548,250.66409638554217,inf,0.04188218029350105,nan,nan,nan,nan,12.239844274172086,12.579588752884286,22.743141155638565,23.375833471277467,1.0585033584186927,0.10526315789473684,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,23.53400655018719,24.567680105773466
crossover-greedy,0.2,0.5,900.0,SAFE,True,,250.59624096385548,250.66409638554217,0.2785156626506024,0.04188218029350105,nan,nan,nan,nan,1.0068123418389239,0.42751615775864593,2.5151055058254883,2.8379848402400345,0.2713992992437343,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,876.3185936267804,24.567680105773466
crossover-greedy,0.2,0.5,1800.0,SAFE,True,,250.59624096385548,250.66409638554217,0.1392578313253012,0.04188218029350105,nan,nan,nan,nan,1.0068123418388906,0.42751615775864593,2.5151055058254905,2.83798484024004,0.2713992992437348,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,1752.6343831004644,24.567680105773466
crossover-greedy,0.2,0.5,3600.0,SAFE,True,,250.59624096385548,250.66409638554217,0.0696289156626506,0.04188218029350105,nan,nan,nan,nan,1.0068123418389383,0.4275161577588733,2.5151055058254905,2.837984840240076,0.2713992992437348,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,3505.265962047833,24.567680105773466
mixed-greedy,0.2,0.5,0.0,UNSAFE,False,deadline misses,250.59624096385548,250.66409638554217,inf,0.04188218029350105,nan,nan,nan,nan,12.239844274172086,12.579588752884286,22.743141155638565,23.375833471277467,1.0585033584186927,0.10526315789473684,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,23.53400655018719,24.567680105773466
mixed-greedy,0.2,0.5,900.0,SAFE,True,,250.59624096385548,250.66409638554217,0.2785156626506024,0.04188218029350105,nan,nan,nan,nan,1.0068123418389239,0.42751615775864593,2.5151055058254883,2.8379848402400345,0.2713992992437343,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,876.3185936267804,24.567680105773466
mixed-greedy,0.2,0.5,1800.0,SAFE,True,,250.59624096385548,250.66409638554217,0.1392578313253012,0.04188218029350105,nan,nan,nan,nan,1.0068123418388906,0.42751615775864593,2.5151055058254905,2.83798484024004,0.2713992992437348,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,1752.6343831004644,24.567680105773466
mixed-greedy,0.2,0.5,3600.0,SAFE,True,,250.59624096385548,250.66409638554217,0.0696289156626506,0.04188218029350105,nan,nan,nan,nan,1.0068123418389383,0.4275161577588733,2.5151055058254905,2.837984840240076,0.2713992992437348,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,3505.265962047833,24.567680105773466
replay-only,0.2,0.5,0.0,UNSAFE,False,deadline misses,250.59624096385548,250.66409638554217,inf,0.04188218029350105,nan,nan,nan,nan,12.239844274172086,12.579588752884286,22.743141155638565,23.375833471277467,1.0585033584186927,0.10526315789473684,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,23.53400655018719,24.567680105773466
replay-only,0.2,0.5,900.0,SAFE,True,,250.59624096385548,250.66409638554217,0.2785156626506024,0.04188218029350105,nan,nan,nan,nan,1.0068123418389239,0.42751615775864593,2.5151055058254883,2.8379848402400345,0.2713992992437343,0.0,1.95888630263485e-05,0.3922331897047472,1.0,0.0,2.101218932909018e-05,0.4207328435623547,876.3185936267804,24.567680105773466
