agent_scaffold,end_wall_time,final_success,final_success_source,finish_seconds,finish_step,has_real_wallclock,ledger_event_count,ledger_path,model_name,notes,run_id,source,start_wall_time,task_family,task_id,timeout
general-purpose,2026-05-05T16:48:45.701652+00:00,True,verifier_exit,74.772438,6.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_02_partial_solution_passes_smoke__armB__c283f388/ledger.jsonl,claude-sonnet-4-6,,high_progress_failure_02_partial_solution_passes_smoke__armB__c283f388,tb_live_v2,2026-05-05T16:47:30.929214+00:00,high_progress_failure,high_progress_failure_02_partial_solution_passes_smoke,False
general-purpose,2026-05-05T16:48:25.491094+00:00,False,verifier_exit,46.209052,10.0,True,11,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_02_partial_solution_passes_smoke__armC__924a5795/ledger.jsonl,claude-haiku-4-5,,high_progress_failure_02_partial_solution_passes_smoke__armC__924a5795,tb_live_v2,2026-05-05T16:47:39.282042+00:00,high_progress_failure,high_progress_failure_02_partial_solution_passes_smoke,False
general-purpose,2026-05-05T08:22:46.330441+00:00,True,verifier_exit,81.749976,15.0,True,11,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_02_partial_solution_passes_smoke__armC__f4f11fbd/ledger.jsonl,claude-haiku-4-5,,high_progress_failure_02_partial_solution_passes_smoke__armC__f4f11fbd,tb_live_v2,2026-05-05T08:21:24.580465+00:00,high_progress_failure,high_progress_failure_02_partial_solution_passes_smoke,False
general-purpose,2026-05-05T16:47:33+00:00,True,verifier_exit,30.0,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_03_url_encode_strict__armA__2c3d20d3/ledger.jsonl,claude-opus-4-7,,high_progress_failure_03_url_encode_strict__armA__2c3d20d3,tb_live_v2,2026-05-05T16:47:03+00:00,high_progress_failure,high_progress_failure_03_url_encode_strict,False
general-purpose,2026-05-05T16:47:29.083779+00:00,True,verifier_exit,29.864386,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_03_url_encode_strict__armB__c8da3c6b/ledger.jsonl,claude-sonnet-4-6,,high_progress_failure_03_url_encode_strict__armB__c8da3c6b,tb_live_v2,2026-05-05T16:46:59.219393+00:00,high_progress_failure,high_progress_failure_03_url_encode_strict,False
general-purpose,2026-05-05T16:47:22.063061+00:00,True,verifier_exit,21.537316,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_03_url_encode_strict__armC__b8f48a10/ledger.jsonl,claude-haiku-4-5,,high_progress_failure_03_url_encode_strict__armC__b8f48a10,tb_live_v2,2026-05-05T16:47:00.525745+00:00,high_progress_failure,high_progress_failure_03_url_encode_strict,False
general-purpose,2026-05-05T08:34:30.417103+00:00,True,verifier_exit,18.335483,5.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_04_idempotent_required__armA__abe752e5/ledger.jsonl,claude-opus-4-7,,high_progress_failure_04_idempotent_required__armA__abe752e5,tb_live_v2,2026-05-05T08:34:12.081620+00:00,high_progress_failure,high_progress_failure_04_idempotent_required,False
general-purpose,2026-05-05T08:34:23.574608+00:00,True,verifier_exit,18.554695,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_04_idempotent_required__armB__658b63a0/ledger.jsonl,claude-sonnet-4-6,,high_progress_failure_04_idempotent_required__armB__658b63a0,tb_live_v2,2026-05-05T08:34:05.019913+00:00,high_progress_failure,high_progress_failure_04_idempotent_required,False
general-purpose,2026-05-05T08:34:44.952849+00:00,True,verifier_exit,38.535566,7.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_04_idempotent_required__armC__d1780157/ledger.jsonl,claude-haiku-4-5,,high_progress_failure_04_idempotent_required__armC__d1780157,tb_live_v2,2026-05-05T08:34:06.417283+00:00,high_progress_failure,high_progress_failure_04_idempotent_required,False
general-purpose,2026-05-05T16:31:16.060540+00:00,True,verifier_exit,27.104261,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_05_caching_correctness__armA__f3c3e299/ledger.jsonl,claude-opus-4-7,,high_progress_failure_05_caching_correctness__armA__f3c3e299,tb_live_v2,2026-05-05T16:30:48.956279+00:00,high_progress_failure,high_progress_failure_05_caching_correctness,False
general-purpose,2026-05-05T16:31:12.630264+00:00,True,verifier_exit,25.313258,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_05_caching_correctness__armB__50c0cb91/ledger.jsonl,claude-sonnet-4-6,,high_progress_failure_05_caching_correctness__armB__50c0cb91,tb_live_v2,2026-05-05T16:30:47.317006+00:00,high_progress_failure,high_progress_failure_05_caching_correctness,False
general-purpose,2026-05-05T16:31:19.562254+00:00,True,verifier_exit,34.90488,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/high_progress_failure_05_caching_correctness__armC__576ff9a1/ledger.jsonl,claude-haiku-4-5,,high_progress_failure_05_caching_correctness__armC__576ff9a1,tb_live_v2,2026-05-05T16:30:44.657374+00:00,high_progress_failure,high_progress_failure_05_caching_correctness,False
general-purpose,2026-05-05T16:48:21+00:00,True,verifier_exit,27.051224,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_01_oneline_fix__armA__4eb7e95d/ledger.jsonl,claude-opus-4-7,,low_progress_success_01_oneline_fix__armA__4eb7e95d,tb_live_v2,2026-05-05T16:47:53.948776+00:00,low_progress_success,low_progress_success_01_oneline_fix,False
general-purpose,2026-05-05T08:10:12.663283+00:00,True,verifier_exit,27.829769,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_01_oneline_fix__armA__8f35a9ac/ledger.jsonl,claude-opus-4-7,,low_progress_success_01_oneline_fix__armA__8f35a9ac,tb_live_v2,2026-05-05T08:09:44.833514+00:00,low_progress_success,low_progress_success_01_oneline_fix,False
general-purpose,2026-05-05T08:10:02.515396+00:00,True,verifier_exit,18.456266,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_01_oneline_fix__armB__23d3f048/ledger.jsonl,claude-sonnet-4-6,,low_progress_success_01_oneline_fix__armB__23d3f048,tb_live_v2,2026-05-05T08:09:44.059130+00:00,low_progress_success,low_progress_success_01_oneline_fix,False
general-purpose,2026-05-05T16:48:16.921017+00:00,True,verifier_exit,39.590823,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_01_oneline_fix__armB__4d6af872/ledger.jsonl,claude-sonnet-4-6,,low_progress_success_01_oneline_fix__armB__4d6af872,tb_live_v2,2026-05-05T16:47:37.330194+00:00,low_progress_success,low_progress_success_01_oneline_fix,False
general-purpose,2026-05-05T16:48:19.397202+00:00,True,verifier_exit,36.835025,6.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_01_oneline_fix__armC__747b0e3f/ledger.jsonl,claude-haiku-4-5,,low_progress_success_01_oneline_fix__armC__747b0e3f,tb_live_v2,2026-05-05T16:47:42.562177+00:00,low_progress_success,low_progress_success_01_oneline_fix,False
general-purpose,2026-05-05T08:10:23.884483+00:00,True,verifier_exit,41.730021,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_01_oneline_fix__armC__f928184b/ledger.jsonl,claude-haiku-4-5,,low_progress_success_01_oneline_fix__armC__f928184b,tb_live_v2,2026-05-05T08:09:42.154462+00:00,low_progress_success,low_progress_success_01_oneline_fix,False
general-purpose,2026-05-05T08:34:41+00:00,True,verifier_exit,26.498374,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_02_config_flag_decisive__armA__0541b9c3/ledger.jsonl,claude-opus-4-7,,low_progress_success_02_config_flag_decisive__armA__0541b9c3,tb_live_v2,2026-05-05T08:34:14.501626+00:00,low_progress_success,low_progress_success_02_config_flag_decisive,False
general-purpose,2026-05-05T08:34:33.767665+00:00,True,verifier_exit,25.331413,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_02_config_flag_decisive__armB__f3ede345/ledger.jsonl,claude-sonnet-4-6,,low_progress_success_02_config_flag_decisive__armB__f3ede345,tb_live_v2,2026-05-05T08:34:08.436252+00:00,low_progress_success,low_progress_success_02_config_flag_decisive,False
general-purpose,2026-05-05T08:34:25.819151+00:00,True,verifier_exit,14.851022,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_02_config_flag_decisive__armC__398319b2/ledger.jsonl,claude-haiku-4-5,,low_progress_success_02_config_flag_decisive__armC__398319b2,tb_live_v2,2026-05-05T08:34:10.968129+00:00,low_progress_success,low_progress_success_02_config_flag_decisive,False
general-purpose,2026-05-05T08:21:51.673698+00:00,True,verifier_exit,24.461983,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_03_typo_in_string__armA__14e2141c/ledger.jsonl,claude-opus-4-7,,low_progress_success_03_typo_in_string__armA__14e2141c,tb_live_v2,2026-05-05T08:21:27.211715+00:00,low_progress_success,low_progress_success_03_typo_in_string,False
general-purpose,2026-05-05T16:48:21.147548+00:00,True,verifier_exit,27.557571,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_03_typo_in_string__armA__63453860/ledger.jsonl,claude-opus-4-7,,low_progress_success_03_typo_in_string__armA__63453860,tb_live_v2,2026-05-05T16:47:53.589977+00:00,low_progress_success,low_progress_success_03_typo_in_string,False
general-purpose,2026-05-05T16:48:01.241217+00:00,True,verifier_exit,17.569365,3.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_03_typo_in_string__armB__713389c5/ledger.jsonl,claude-sonnet-4-6,,low_progress_success_03_typo_in_string__armB__713389c5,tb_live_v2,2026-05-05T16:47:43.671852+00:00,low_progress_success,low_progress_success_03_typo_in_string,False
general-purpose,2026-05-05T08:22:01.935030+00:00,True,verifier_exit,34.294407,3.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_03_typo_in_string__armB__8db373c7/ledger.jsonl,claude-sonnet-4-6,,low_progress_success_03_typo_in_string__armB__8db373c7,tb_live_v2,2026-05-05T08:21:27.640623+00:00,low_progress_success,low_progress_success_03_typo_in_string,False
general-purpose,2026-05-05T16:47:53.651658+00:00,True,verifier_exit,5.617129,2.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_03_typo_in_string__armC__0c30366b/ledger.jsonl,claude-haiku-4-5,,low_progress_success_03_typo_in_string__armC__0c30366b,tb_live_v2,2026-05-05T16:47:48.034529+00:00,low_progress_success,low_progress_success_03_typo_in_string,False
general-purpose,2026-05-05T08:21:47.247345+00:00,True,verifier_exit,18.541063,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_03_typo_in_string__armC__55e26ed5/ledger.jsonl,claude-haiku-4-5,,low_progress_success_03_typo_in_string__armC__55e26ed5,tb_live_v2,2026-05-05T08:21:28.706282+00:00,low_progress_success,low_progress_success_03_typo_in_string,False
general-purpose,2026-05-05T16:31:51.369878+00:00,True,verifier_exit,57.311462,9.0,True,11,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_04_missing_env_export__armA__250c1650/ledger.jsonl,claude-opus-4-7,,low_progress_success_04_missing_env_export__armA__250c1650,tb_live_v2,2026-05-05T16:30:54.058416+00:00,low_progress_success,low_progress_success_04_missing_env_export,False
general-purpose,2026-05-05T16:31:43.726227+00:00,True,verifier_exit,54.611416,8.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_04_missing_env_export__armB__457c3488/ledger.jsonl,claude-sonnet-4-6,,low_progress_success_04_missing_env_export__armB__457c3488,tb_live_v2,2026-05-05T16:30:49.114811+00:00,low_progress_success,low_progress_success_04_missing_env_export,False
general-purpose,2026-05-05T16:31:33.203995+00:00,True,verifier_exit,38.336889,8.0,True,11,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_04_missing_env_export__armC__d3a97362/ledger.jsonl,claude-haiku-4-5,,low_progress_success_04_missing_env_export__armC__d3a97362,tb_live_v2,2026-05-05T16:30:54.867106+00:00,low_progress_success,low_progress_success_04_missing_env_export,False
general-purpose,2026-05-05T16:47:35.866138+00:00,True,verifier_exit,28.093831,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_05_quote_glob__armA__4dbc2cbe/ledger.jsonl,claude-opus-4-7,,low_progress_success_05_quote_glob__armA__4dbc2cbe,tb_live_v2,2026-05-05T16:47:07.772307+00:00,low_progress_success,low_progress_success_05_quote_glob,False
general-purpose,2026-05-05T16:47:42.330119+00:00,True,verifier_exit,38.755271,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_05_quote_glob__armB__d3d28e1a/ledger.jsonl,claude-sonnet-4-6,,low_progress_success_05_quote_glob__armB__d3d28e1a,tb_live_v2,2026-05-05T16:47:03.574848+00:00,low_progress_success,low_progress_success_05_quote_glob,False
general-purpose,2026-05-05T16:47:24.984496+00:00,True,verifier_exit,17.700566,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/low_progress_success_05_quote_glob__armC__31231014/ledger.jsonl,claude-haiku-4-5,,low_progress_success_05_quote_glob__armC__31231014,tb_live_v2,2026-05-05T16:47:07.283930+00:00,low_progress_success,low_progress_success_05_quote_glob,False
general-purpose,2026-05-05T08:10:25.680737+00:00,True,verifier_exit,47.06662,6.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_01_lint_then_runtime_failure__armA__c88194a9/ledger.jsonl,claude-opus-4-7,,progress_drop_01_lint_then_runtime_failure__armA__c88194a9,tb_live_v2,2026-05-05T08:09:38.614117+00:00,progress_drop,progress_drop_01_lint_then_runtime_failure,False
general-purpose,2026-05-05T16:48:56+00:00,True,verifier_exit,46.995195,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_01_lint_then_runtime_failure__armA__d6b86432/ledger.jsonl,claude-opus-4-7,,progress_drop_01_lint_then_runtime_failure__armA__d6b86432,tb_live_v2,2026-05-05T16:48:09.004805+00:00,progress_drop,progress_drop_01_lint_then_runtime_failure,False
general-purpose,2026-05-05T08:11:01.829910+00:00,True,verifier_exit,71.433321,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_01_lint_then_runtime_failure__armB__7528f935/ledger.jsonl,claude-sonnet-4-6,,progress_drop_01_lint_then_runtime_failure__armB__7528f935,tb_live_v2,2026-05-05T08:09:50.396589+00:00,progress_drop,progress_drop_01_lint_then_runtime_failure,False
general-purpose,2026-05-05T16:48:24.445134+00:00,False,verifier_exit,32.646547,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_01_lint_then_runtime_failure__armB__ad40a1a5/ledger.jsonl,claude-sonnet-4-6,,progress_drop_01_lint_then_runtime_failure__armB__ad40a1a5,tb_live_v2,2026-05-05T16:47:51.798587+00:00,progress_drop,progress_drop_01_lint_then_runtime_failure,False
general-purpose,2026-05-05T16:49:04.629976+00:00,False,verifier_exit,62.48445,14.0,True,9,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_01_lint_then_runtime_failure__armC__3a328701/ledger.jsonl,claude-haiku-4-5,,progress_drop_01_lint_then_runtime_failure__armC__3a328701,tb_live_v2,2026-05-05T16:48:02.145526+00:00,progress_drop,progress_drop_01_lint_then_runtime_failure,False
general-purpose,2026-05-05T08:10:41.125841+00:00,False,verifier_exit,53.539432,11.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_01_lint_then_runtime_failure__armC__a943cd95/ledger.jsonl,claude-haiku-4-5,,progress_drop_01_lint_then_runtime_failure__armC__a943cd95,tb_live_v2,2026-05-05T08:09:47.586409+00:00,progress_drop,progress_drop_01_lint_then_runtime_failure,False
general-purpose,2026-05-05T16:47:28+00:00,True,verifier_exit,21.0,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_02_currency_format_thousands__armA__cbd84f57/ledger.jsonl,claude-opus-4-7,,progress_drop_02_currency_format_thousands__armA__cbd84f57,tb_live_v2,2026-05-05T16:47:07+00:00,progress_drop,progress_drop_02_currency_format_thousands,False
general-purpose,2026-05-05T16:47:30.727709+00:00,True,verifier_exit,20.306609,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_02_currency_format_thousands__armB__99cdc836/ledger.jsonl,claude-sonnet-4-6,,progress_drop_02_currency_format_thousands__armB__99cdc836,tb_live_v2,2026-05-05T16:47:10.421100+00:00,progress_drop,progress_drop_02_currency_format_thousands,False
general-purpose,2026-05-05T16:47:38.385794+00:00,True,verifier_exit,27.057651,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_02_currency_format_thousands__armC__08727518/ledger.jsonl,claude-haiku-4-5,,progress_drop_02_currency_format_thousands__armC__08727518,tb_live_v2,2026-05-05T16:47:11.328143+00:00,progress_drop,progress_drop_02_currency_format_thousands,False
general-purpose,2026-05-05T16:48:54.774032+00:00,True,verifier_exit,53.609423,6.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_03_lint_clean_logic_wrong__armA__acedee30/ledger.jsonl,claude-opus-4-7,,progress_drop_03_lint_clean_logic_wrong__armA__acedee30,tb_live_v2,2026-05-05T16:48:01.164609+00:00,progress_drop,progress_drop_03_lint_clean_logic_wrong,False
general-purpose,2026-05-05T08:22:49.236712+00:00,True,verifier_exit,66.177744,9.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_03_lint_clean_logic_wrong__armA__f3457d82/ledger.jsonl,claude-opus-4-7,,progress_drop_03_lint_clean_logic_wrong__armA__f3457d82,tb_live_v2,2026-05-05T08:21:43.058968+00:00,progress_drop,progress_drop_03_lint_clean_logic_wrong,False
general-purpose,2026-05-05T08:22:14.650100+00:00,False,verifier_exit,38.663206,6.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_03_lint_clean_logic_wrong__armB__6214dca2/ledger.jsonl,claude-sonnet-4-6,,progress_drop_03_lint_clean_logic_wrong__armB__6214dca2,tb_live_v2,2026-05-05T08:21:35.986894+00:00,progress_drop,progress_drop_03_lint_clean_logic_wrong,False
general-purpose,2026-05-05T16:48:30.660654+00:00,False,verifier_exit,33.438133,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_03_lint_clean_logic_wrong__armB__bfd317a6/ledger.jsonl,claude-sonnet-4-6,,progress_drop_03_lint_clean_logic_wrong__armB__bfd317a6,tb_live_v2,2026-05-05T16:47:57.222521+00:00,progress_drop,progress_drop_03_lint_clean_logic_wrong,False
general-purpose,2026-05-05T08:22:40.987859+00:00,False,verifier_exit,57.283623,8.0,True,11,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_03_lint_clean_logic_wrong__armC__8e0cde09/ledger.jsonl,claude-haiku-4-5,,progress_drop_03_lint_clean_logic_wrong__armC__8e0cde09,tb_live_v2,2026-05-05T08:21:43.704236+00:00,progress_drop,progress_drop_03_lint_clean_logic_wrong,False
general-purpose,2026-05-05T16:49:13.880021+00:00,False,verifier_exit,62.578316,9.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_03_lint_clean_logic_wrong__armC__bf4b2df7/ledger.jsonl,claude-haiku-4-5,,progress_drop_03_lint_clean_logic_wrong__armC__bf4b2df7,tb_live_v2,2026-05-05T16:48:11.301705+00:00,progress_drop,progress_drop_03_lint_clean_logic_wrong,False
general-purpose,2026-05-05T08:34:37.286590+00:00,True,verifier_exit,24.035511,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_04_yaml_valid_schema_invalid__armA__df5e272e/ledger.jsonl,claude-opus-4-7,,progress_drop_04_yaml_valid_schema_invalid__armA__df5e272e,tb_live_v2,2026-05-05T08:34:13.251079+00:00,progress_drop,progress_drop_04_yaml_valid_schema_invalid,False
general-purpose,2026-05-05T08:34:20.171070+00:00,True,verifier_exit,0.0,1.0,True,3,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_04_yaml_valid_schema_invalid__armB__c626a4d9/ledger.jsonl,claude-sonnet-4-6,,progress_drop_04_yaml_valid_schema_invalid__armB__c626a4d9,tb_live_v2,2026-05-05T08:34:20.171070+00:00,progress_drop,progress_drop_04_yaml_valid_schema_invalid,False
general-purpose,2026-05-05T08:34:37.902625+00:00,True,verifier_exit,22.52953,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_04_yaml_valid_schema_invalid__armC__fc3d4624/ledger.jsonl,claude-haiku-4-5,,progress_drop_04_yaml_valid_schema_invalid__armC__fc3d4624,tb_live_v2,2026-05-05T08:34:15.373095+00:00,progress_drop,progress_drop_04_yaml_valid_schema_invalid,False
general-purpose,2026-05-05T16:31:37.551255+00:00,True,verifier_exit,37.101363,4.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_05_two_function_integration__armA__da01db04/ledger.jsonl,claude-opus-4-7,,progress_drop_05_two_function_integration__armA__da01db04,tb_live_v2,2026-05-05T16:31:00.449892+00:00,progress_drop,progress_drop_05_two_function_integration,False
general-purpose,2026-05-05T16:31:27.533479+00:00,True,verifier_exit,25.913472,4.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_05_two_function_integration__armB__97712b0e/ledger.jsonl,claude-sonnet-4-6,,progress_drop_05_two_function_integration__armB__97712b0e,tb_live_v2,2026-05-05T16:31:01.620007+00:00,progress_drop,progress_drop_05_two_function_integration,False
general-purpose,2026-05-05T16:31:55.278325+00:00,True,verifier_exit,57.016713,9.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/progress_drop_05_two_function_integration__armC__e4179be8/ledger.jsonl,claude-haiku-4-5,,progress_drop_05_two_function_integration__armC__e4179be8,tb_live_v2,2026-05-05T16:30:58.261612+00:00,progress_drop,progress_drop_05_two_function_integration,False
general-purpose,2026-05-05T08:10:34+00:00,True,verifier_exit,42.0,6.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_01_missing_dep_loop__armA__1934c642/ledger.jsonl,claude-opus-4-7,,stuck_blocked_01_missing_dep_loop__armA__1934c642,tb_live_v2,2026-05-05T08:09:52+00:00,stuck_blocked,stuck_blocked_01_missing_dep_loop,False
general-purpose,2026-05-05T16:48:51+00:00,True,verifier_exit,48.0,7.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_01_missing_dep_loop__armA__94e2a40f/ledger.jsonl,claude-opus-4-7,,stuck_blocked_01_missing_dep_loop__armA__94e2a40f,tb_live_v2,2026-05-05T16:48:03+00:00,stuck_blocked,stuck_blocked_01_missing_dep_loop,False
general-purpose,2026-05-05T16:49:27.359063+00:00,True,verifier_exit,85.526041,10.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_01_missing_dep_loop__armB__22d3af19/ledger.jsonl,claude-sonnet-4-6,,stuck_blocked_01_missing_dep_loop__armB__22d3af19,tb_live_v2,2026-05-05T16:48:01.833022+00:00,stuck_blocked,stuck_blocked_01_missing_dep_loop,False
general-purpose,2026-05-05T08:11:12.729153+00:00,True,verifier_exit,71.007003,7.0,True,11,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_01_missing_dep_loop__armB__a0441ef5/ledger.jsonl,claude-sonnet-4-6,,stuck_blocked_01_missing_dep_loop__armB__a0441ef5,tb_live_v2,2026-05-05T08:10:01.722150+00:00,stuck_blocked,stuck_blocked_01_missing_dep_loop,False
general-purpose,2026-05-05T08:11:03.674009+00:00,True,verifier_exit,65.623724,13.0,True,11,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_01_missing_dep_loop__armC__1317d385/ledger.jsonl,claude-haiku-4-5,,stuck_blocked_01_missing_dep_loop__armC__1317d385,tb_live_v2,2026-05-05T08:09:58.050285+00:00,stuck_blocked,stuck_blocked_01_missing_dep_loop,False
general-purpose,2026-05-05T16:48:52.659776+00:00,True,verifier_exit,47.345074,12.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_01_missing_dep_loop__armC__3898b400/ledger.jsonl,claude-haiku-4-5,,stuck_blocked_01_missing_dep_loop__armC__3898b400,tb_live_v2,2026-05-05T16:48:05.314702+00:00,stuck_blocked,stuck_blocked_01_missing_dep_loop,False
general-purpose,2026-05-05T08:22:20.834182+00:00,True,verifier_exit,32.161942,5.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_02_ambiguous_path__armA__126864e6/ledger.jsonl,claude-opus-4-7,,stuck_blocked_02_ambiguous_path__armA__126864e6,tb_live_v2,2026-05-05T08:21:48.672240+00:00,stuck_blocked,stuck_blocked_02_ambiguous_path,False
general-purpose,2026-05-05T08:22:12.372964+00:00,True,verifier_exit,30.594958,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_02_ambiguous_path__armB__d2b74181/ledger.jsonl,claude-sonnet-4-6,,stuck_blocked_02_ambiguous_path__armB__d2b74181,tb_live_v2,2026-05-05T08:21:41.778006+00:00,stuck_blocked,stuck_blocked_02_ambiguous_path,False
general-purpose,2026-05-05T08:22:25.713808+00:00,True,verifier_exit,40.878132,6.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_02_ambiguous_path__armC__a536368b/ledger.jsonl,claude-haiku-4-5,,stuck_blocked_02_ambiguous_path__armC__a536368b,tb_live_v2,2026-05-05T08:21:44.835676+00:00,stuck_blocked,stuck_blocked_02_ambiguous_path,False
general-purpose,2026-05-05T08:34:49+00:00,True,verifier_exit,28.0,5.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_03_perm_denied_chmod__armA__c821c739/ledger.jsonl,claude-opus-4-7,,stuck_blocked_03_perm_denied_chmod__armA__c821c739,tb_live_v2,2026-05-05T08:34:21+00:00,stuck_blocked,stuck_blocked_03_perm_denied_chmod,False
general-purpose,2026-05-05T08:34:44.405967+00:00,True,verifier_exit,23.825398,5.0,True,3,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_03_perm_denied_chmod__armB__84c542d3/ledger.jsonl,claude-sonnet-4-6,,stuck_blocked_03_perm_denied_chmod__armB__84c542d3,tb_live_v2,2026-05-05T08:34:20.580569+00:00,stuck_blocked,stuck_blocked_03_perm_denied_chmod,False
